PRCDDA,PwMode,SA_im
35202042,Transit,50.19831179
35202045,Car/motor,77.46798393
35202045,Transit,10.98194545
35202046,Car/motor,129.9869057
35202046,Transit,51.11301293
35202047,Car/motor,45.39659834
35202047,Transit,16.71629768
35202048,Car/motor,41.73707246
35202049,Car/motor,47.89501975
35202049,Transit,11.91985933
35202050,Car/motor,102.2638368
35202050,Transit,23.24228428
35202051,Car/motor,163.5169939
35202051,Transit,22.79217026
35202055,Car/motor,76.19538818
35202055,Transit,23.73405279
35202056,Car/motor,195.2707674
35202056,Transit,17.1762737
35202057,Car/motor,220.3365818
35202057,Transit,18.25139305
35202058,Car/motor,202.8057428
35202058,Transit,13.77770828
35202059,Car/motor,89.94798113
35202059,Transit,17.7521854
35202065,Car/motor,228.1655343
35202065,Transit,42.518195
35202066,Car/motor,128.4640705
35202066,Transit,0.004907989
35202066,Walk,0.463467864
35202067,Car/motor,37.71569521
35202067,Transit,0.004074003
35202071,Car/motor,178.4566019
35202071,Transit,46.83698603
35202071,Walk,0.180509511
35202072,Car/motor,56.72814097
35202075,Car/motor,101.8060978
35202075,Transit,9.405520612
35202079,Car/motor,97.91531698
35202080,Car/motor,109.144076
35202080,Transit,0.005240323
35202084,Car/motor,46.93208009
35202084,Transit,18.76190729
35202085,Car/motor,212.5104812
35202085,Transit,22.11548473
35202086,Car/motor,243.7123358
35202086,Transit,59.36113019
35202087,Car/motor,163.724963
35202087,Transit,30.55585499
35202088,Car/motor,147.8673314
35202088,Transit,36.44300095
35202089,Car/motor,140.2790911
35202089,Transit,28.6040757
35202090,Car/motor,68.25185938
35202090,Transit,20.31525156
35202091,Car/motor,172.8548948
35202091,Transit,6.401588779
35202096,Car/motor,112.538629
35202096,Transit,34.81054468
35202097,Car/motor,44.71559133
35202097,Transit,10.32363031
35202098,Car/motor,531.3053231
35202098,Transit,130.2654261
35202098,Walk,2.523659373
35202100,Car/motor,126.6304452
35202100,Transit,20.57654506
35202101,Car/motor,117.3406242
35202102,Car/motor,119.9965743
35202102,Transit,17.4137178
35202103,Car/motor,122.8267774
35202103,Transit,44.69519286
35202103,Walk,0.633859942
35202104,Car/motor,211.5943969
35202104,Transit,12.4009053
35202105,Car/motor,175.5792124
35202105,Transit,25.37222957
35202106,Car/motor,216.7601628
35202106,Transit,19.29581059
35202107,Car/motor,159.6186154
35202108,Car/motor,398.022147
35202108,Transit,64.90198238
35202108,Walk,0.623918376
35202109,Car/motor,284.7204573
35202109,Transit,75.6480176
35202110,Car/motor,282.9759348
35202110,Transit,27.47779018
35202111,Car/motor,200.3489138
35202111,Transit,17.88173164
35202112,Car/motor,388.1894782
35202112,Transit,40.65002454
35202113,Car/motor,225.7597294
35202114,Car/motor,159.4838966
35202115,Car/motor,192.1859231
35202115,Transit,5.838970575
35202116,Car/motor,217.9490589
35202117,Car/motor,162.5725901
35202117,Transit,0.004765165
35202118,Car/motor,151.4335897
35202118,Transit,44.55483645
35202119,Car/motor,121.1391126
35202119,Transit,87.78541574
35202120,Car/motor,254.3487672
35202120,Transit,77.54476923
35202120,Walk,0.607304093
35202121,Car/motor,158.7492824
35202121,Transit,31.70190899
35202121,Walk,0.594257907
35202122,Car/motor,358.8432483
35202123,Car/motor,256.7458667
35202123,Transit,12.32062529
35202124,Car/motor,415.0820676
35202125,Car/motor,274.3164141
35202125,Transit,19.25733792
35202126,Car/motor,405.3043969
35202127,Car/motor,171.6212265
35202127,Transit,17.1308981
35202128,Car/motor,349.0374402
35202129,Car/motor,188.6894767
35202129,Transit,26.15536356
35202129,Walk,0.655216069
35202130,Car/motor,123.6896833
35202130,Transit,25.59989122
35202131,Car/motor,189.7456418
35202131,Transit,64.51463574
35202131,Walk,0.428270736
35202132,Car/motor,491.483869
35202132,Transit,106.2443221
35202132,Walk,1.831975982
35202133,Car/motor,209.4211844
35202133,Transit,30.65807452
35202133,Walk,1.31282107
35202134,Car/motor,319.1115299
35202135,Car/motor,170.2274013
35202135,Transit,25.76120837
35202136,Car/motor,25.1001262
35202136,Transit,18.13444565
35202137,Car/motor,285.5228087
35202137,Transit,73.29305772
35202137,Walk,1.139943073
35202138,Car/motor,197.8245642
35202139,Car/motor,114.8586024
35202140,Car/motor,1233.582786
35202140,Transit,242.3254297
35202140,Walk,2.835574336
35202141,Car/motor,131.6739165
35202141,Transit,17.41813025
35202145,Car/motor,199.2404725
35202145,Transit,54.93104048
35202145,Walk,0.487516016
35202147,Car/motor,107.3079593
35202147,Transit,18.23764922
35202147,Walk,0.576097812
35202149,Car/motor,76.21923289
35202149,Transit,23.2950964
35202150,Car/motor,119.5659522
35202150,Transit,26.27387851
35202151,Car/motor,157.1076972
35202151,Transit,17.24121768
35202152,Car/motor,1088.535583
35202152,Transit,292.0443355
35202152,Walk,2.113056786
35202153,Car/motor,178.100712
35202153,Transit,25.09403767
35202154,Car/motor,86.16535423
35202154,Transit,26.63363757
35202155,Car/motor,130.5177171
35202155,Transit,35.99939143
35202156,Car/motor,214.4807882
35202157,Car/motor,137.0297319
35202157,Transit,0.001860298
35202158,Car/motor,160.1763925
35202159,Car/motor,550.6785928
35202159,Transit,0.05957518
35202160,Car/motor,191.908405
35202160,Transit,13.34477423
35202161,Car/motor,293.1236968
35202161,Transit,31.63013418
35202162,Car/motor,80.2210405
35202162,Transit,65.54727439
35202162,Walk,0.663579715
35202163,Car/motor,172.6107399
35202163,Transit,29.74660552
35202164,Car/motor,288.786008
35202164,Transit,35.84491992
35202164,Walk,0.232442876
35202165,Car/motor,192.89086
35202165,Transit,62.81375856
35202166,Car/motor,127.2311208
35202166,Transit,2.2551196
35202167,Car/motor,40.20031217
35202167,Transit,12.9295995
35202168,Car/motor,103.9084328
35202168,Transit,19.70269775
35202169,Car/motor,204.8011941
35202169,Transit,21.82163993
35202170,Car/motor,140.892179
35202171,Car/motor,110.7370027
35202171,Transit,21.45501876
35202172,Car/motor,266.1711039
35202172,Transit,29.30740853
35202173,Car/motor,223.1853658
35202173,Transit,0.000537751
35202174,Car/motor,71.94230274
35202174,Transit,14.82277763
35202175,Car/motor,111.6722942
35202176,Car/motor,131.7312978
35202176,Transit,12.77527683
35202177,Car/motor,132.546533
35202177,Transit,0.001745248
35202177,Walk,0.238733116
35202178,Car/motor,242.7517359
35202178,Transit,0.006474693
35202179,Car/motor,96.98703542
35202179,Transit,26.78696765
35202180,Car/motor,182.4747345
35202180,Transit,54.7632506
35202181,Car/motor,209.2202689
35202181,Transit,47.75882161
35202183,Car/motor,216.858096
35202183,Transit,14.72388178
35202184,Car/motor,278.977731
35202184,Transit,30.08885185
35202185,Car/motor,20.55687994
35202185,Transit,2.531712704
35202186,Car/motor,194.1615831
35202186,Transit,12.48508407
35202187,Car/motor,253.0360348
35202188,Car/motor,101.6194327
35202189,Car/motor,98.44675407
35202189,Transit,14.57642544
35202210,Car/motor,58.4393349
35202211,Car/motor,82.05911352
35202211,Transit,4.660051417
35202212,Car/motor,122.6235781
35202212,Transit,35.04712242
35202213,Car/motor,147.2810052
35202213,Transit,24.02275588
35202214,Car/motor,110.2216802
35202214,Transit,10.36495678
35202215,Car/motor,103.7137469
35202215,Transit,34.56529784
35202215,Walk,0.588662342
35202216,Car/motor,116.7095316
35202216,Transit,44.71076191
35202217,Car/motor,131.4668236
35202217,Transit,17.49316855
35202218,Car/motor,158.1933669
35202218,Transit,15.07270688
35202222,Car/motor,200.7302173
35202222,Transit,58.09513244
35202223,Car/motor,199.2393848
35202223,Transit,31.48248224
35202224,Car/motor,158.1390847
35202225,Car/motor,70.9861017
35202225,Transit,38.52628634
35202226,Car/motor,91.82888651
35202226,Transit,21.40292828
35202227,Car/motor,156.5023267
35202227,Transit,13.5729157
35202228,Car/motor,167.5642306
35202228,Transit,53.97970682
35202229,Car/motor,110.9642977
35202229,Transit,29.55349698
35202230,Car/motor,124.9216882
35202230,Transit,26.87299132
35202231,Car/motor,22.74237221
35202231,Transit,32.72219653
35202232,Car/motor,75.41054778
35202232,Transit,32.88924108
35202232,Walk,0.824502686
35202233,Car/motor,185.6933499
35202233,Transit,33.81204789
35202234,Car/motor,255.6843501
35202234,Transit,36.30081864
35202235,Car/motor,92.99612957
35202235,Transit,31.74210345
35202236,Car/motor,42.33682729
35202236,Transit,50.19205444
35202237,Car/motor,169.8114578
35202237,Transit,98.3889043
35202238,Car/motor,125.4364975
35202238,Transit,22.80626547
35202239,Car/motor,113.4724574
35202239,Transit,33.93343291
35202240,Car/motor,107.4321624
35202240,Transit,26.36272811
35202241,Car/motor,66.18840533
35202241,Transit,75.78827623
35202242,Car/motor,64.8728568
35202242,Transit,6.580888582
35202243,Car/motor,159.842762
35202243,Transit,32.82457918
35202244,Car/motor,143.1146097
35202244,Transit,33.74385108
35202245,Car/motor,121.376271
35202245,Transit,41.82036845
35202245,Walk,0.873640297
35202246,Car/motor,70.03307114
35202246,Transit,28.20301755
35202247,Car/motor,91.2604356
35202247,Transit,44.20857282
35202248,Car/motor,102.695732
35202248,Transit,39.96008028
35202249,Car/motor,80.6848565
35202249,Transit,19.0760276
35202251,Car/motor,76.21737987
35202251,Transit,35.24996547
35202252,Car/motor,119.4436713
35202252,Transit,34.37892776
35202254,Car/motor,223.5259215
35202254,Walk,0.96481606
35202255,Car/motor,185.0157087
35202256,Car/motor,202.8862248
35202257,Car/motor,183.0065683
35202257,Transit,26.051351
35202258,Car/motor,230.6793551
35202258,Transit,22.59131168
35202261,Car/motor,208.0552352
35202261,Transit,21.89789883
35202261,Walk,1.067725041
35202262,Car/motor,105.9098379
35202262,Transit,80.26895939
35202263,Car/motor,186.2128922
35202263,Transit,34.38275333
35202264,Car/motor,230.6688391
35202264,Transit,35.77542202
35202264,Walk,1.622861435
35202265,Car/motor,247.9252411
35202265,Transit,67.47188824
35202265,Walk,0.877755269
35202266,Car/motor,134.6225949
35202266,Transit,33.56260378
35202267,Car/motor,264.5935694
35202267,Transit,36.59577288
35202268,Car/motor,247.2714056
35202268,Transit,18.46687902
35202268,Walk,1.05587989
35202269,Car/motor,483.021407
35202270,Car/motor,172.7908547
35202270,Transit,36.70028015
35202271,Car/motor,108.8638597
35202272,Car/motor,171.7740515
35202272,Transit,19.79862901
35202273,Car/motor,171.7812614
35202273,Transit,29.41290096
35202274,Car/motor,133.5111234
35202274,Transit,29.31123641
35202275,Car/motor,100.8427029
35202275,Transit,15.88081613
35202276,Car/motor,285.1657261
35202277,Car/motor,132.4125471
35202277,Transit,20.9083679
35202278,Car/motor,226.9113141
35202278,Transit,30.399199
35202278,Walk,0.56881123
35202279,Car/motor,247.6495215
35202279,Transit,110.9330367
35202279,Walk,0.678515775
35202281,Car/motor,163.3904393
35202281,Transit,31.15033337
35202281,Walk,0.426772749
35202282,Car/motor,57.10849543
35202282,Transit,42.46792796
35202283,Car/motor,115.0113023
35202283,Transit,38.36825919
35202284,Car/motor,141.3501637
35202284,Transit,33.17992862
35202284,Walk,0.616123237
35202285,Car/motor,210.8368088
35202285,Transit,61.49371506
35202286,Car/motor,58.38169118
35202286,Transit,9.848810653
35202287,Car/motor,183.4136164
35202287,Transit,19.53763178
35202288,Car/motor,87.93709177
35202289,Car/motor,74.04781327
35202289,Transit,8.394397002
35202289,Walk,0.21948528
35202290,Car/motor,289.3895561
35202290,Transit,44.80792026
35202290,Walk,0.880330349
35202293,Car/motor,113.8696109
35202293,Transit,16.28033901
35202294,Car/motor,154.5034207
35202294,Transit,19.68198536
35202295,Car/motor,178.6844093
35202295,Transit,5.950770357
35202296,Car/motor,140.4458965
35202296,Transit,27.11442137
35202297,Car/motor,185.6186533
35202297,Transit,10.51963899
35202298,Car/motor,205.7633102
35202299,Car/motor,132.5490223
35202300,Car/motor,227.0237276
35202300,Transit,13.49154057
35202301,Car/motor,216.3392455
35202301,Transit,59.30659803
35202302,Car/motor,184.6977713
35202302,Transit,12.95966704
35202303,Car/motor,132.390026
35202303,Transit,10.64289123
35202304,Car/motor,193.4153126
35202304,Transit,19.37496832
35202305,Car/motor,237.1100934
35202305,Transit,54.04528802
35202306,Car/motor,260.0042938
35202306,Transit,41.70759578
35202307,Car/motor,134.5422951
35202309,Car/motor,306.9927145
35202310,Car/motor,203.8339335
35202310,Transit,25.45020386
35202311,Car/motor,88.8294782
35202311,Transit,34.28979215
35202311,Walk,0.713201529
35202316,Car/motor,188.7012186
35202316,Transit,59.30615273
35202321,Car/motor,163.1800068
35202321,Transit,17.3626099
35202321,Walk,0.651794091
35202322,Car/motor,110.9439937
35202322,Transit,36.36480784
35202322,Walk,0.844099656
35202323,Car/motor,140.0468967
35202324,Car/motor,173.3397447
35202325,Car/motor,336.5002788
35202326,Car/motor,188.9090722
35202327,Car/motor,160.9627524
35202327,Transit,18.00034012
35202327,Walk,1.335406417
35202328,Car/motor,233.6008182
35202336,Car/motor,148.0828235
35202336,Transit,22.14444844
35202336,Walk,1.969240133
35202337,Car/motor,176.1822029
35202338,Car/motor,111.8866157
35202339,Car/motor,77.40293584
35202339,Transit,39.00161253
35202340,Car/motor,93.66512943
35202340,Transit,14.9636204
35202340,Walk,0.670623994
35202341,Car/motor,315.7072728
35202342,Car/motor,312.9623843
35202342,Transit,0.007845238
35202342,Walk,1.456399579
35202343,Car/motor,104.7971581
35202343,Transit,48.82795632
35202344,Car/motor,198.3956486
35202344,Transit,44.38854354
35202345,Car/motor,208.2523909
35202345,Transit,69.5812872
35202345,Walk,1.52280947
35202346,Car/motor,242.7021042
35202346,Transit,102.3182382
35202346,Walk,1.218814713
35202347,Car/motor,139.7084939
35202347,Transit,44.05452406
35202348,Car/motor,142.6568646
35202348,Transit,28.87925398
35202349,Car/motor,174.5385953
35202350,Car/motor,241.4256452
35202350,Transit,12.06049218
35202350,Walk,1.352959154
35202351,Car/motor,147.8173758
35202352,Car/motor,147.7869985
35202352,Transit,40.9105534
35202353,Car/motor,205.4989987
35202354,Car/motor,89.80229765
35202354,Transit,28.96904148
35202355,Car/motor,337.7066606
35202356,Car/motor,220.1353829
35202356,Transit,19.32691785
35202357,Car/motor,261.9924895
35202358,Car/motor,182.352201
35202358,Transit,18.33413531
35202359,Car/motor,147.9309547
35202359,Transit,30.49838071
35202360,Car/motor,249.8886858
35202360,Transit,15.07832241
35202361,Car/motor,237.5959629
35202362,Car/motor,108.8743953
35202362,Walk,0.587232115
35202363,Car/motor,386.9562269
35202364,Car/motor,190.067127
35202365,Car/motor,142.5844841
35202366,Car/motor,209.609243
35202366,Transit,17.26216557
35202366,Walk,1.119395742
35202367,Car/motor,418.0449252
35202368,Car/motor,213.3469856
35202369,Car/motor,162.4081944
35202369,Transit,26.25141425
35202370,Car/motor,139.780231
35202370,Transit,22.34085945
35202371,Car/motor,254.4807183
35202371,Transit,20.28431103
35202371,Walk,1.062494789
35202372,Car/motor,128.5361277
35202372,Transit,29.60955972
35202373,Car/motor,103.3879053
35202373,Transit,48.82966871
35202374,Car/motor,106.2332954
35202374,Transit,51.96976364
35202375,Car/motor,202.6648918
35202375,Transit,33.0038419
35202376,Car/motor,333.431741
35202376,Transit,27.80826646
35202377,Car/motor,182.2409263
35202377,Transit,33.98401099
35202378,Car/motor,318.9611707
35202378,Transit,40.56283322
35202379,Car/motor,182.9916137
35202379,Transit,25.68457938
35202380,Car/motor,200.1615297
35202381,Car/motor,191.0454808
35202382,Car/motor,310.1896099
35202382,Transit,20.41714181
35202383,Car/motor,271.898968
35202384,Car/motor,252.695924
35202385,Car/motor,287.3035248
35202386,Car/motor,423.6320313
35202386,Transit,37.08218238
35202387,Car/motor,322.1008994
35202388,Car/motor,553.5281722
35202388,Transit,24.08827595
35202389,Car/motor,445.1938897
35202390,Car/motor,239.5776913
35202391,Car/motor,231.8705105
35202391,Transit,40.44898292
35202392,Car/motor,332.1311487
35202392,Transit,32.75429008
35202392,Walk,1.16544048
35202393,Car/motor,249.2065033
35202393,Transit,26.87987398
35202394,Car/motor,208.5098962
35202395,Car/motor,184.7944724
35202395,Transit,29.49858923
35202395,Walk,0.816475354
35202396,Car/motor,161.8475818
35202398,Car/motor,281.6852515
35202398,Transit,0.014992702
35202398,Walk,0.4273636
35202399,Car/motor,249.8918316
35202400,Car/motor,388.3302947
35202401,Car/motor,321.4515181
35202402,Car/motor,152.1614505
35202402,Transit,25.99149549
35202403,Car/motor,337.8921794
35202403,Transit,52.46906248
35202403,Walk,0.568144491
35202404,Car/motor,248.0292489
35202404,Transit,17.40949904
35202405,Car/motor,171.6110944
35202405,Transit,38.60898609
35202406,Car/motor,310.8514628
35202406,Transit,41.33830142
35202407,Car/motor,38.13090095
35202407,Transit,11.55781448
35202408,Car/motor,188.3547553
35202408,Transit,36.86892
35202409,Car/motor,119.9304248
35202409,Transit,55.76717703
35202413,Car/motor,98.55075386
35202414,Car/motor,69.67743824
35202415,Car/motor,194.3910828
35202415,Transit,16.39364246
35202416,Car/motor,182.1156038
35202416,Transit,17.87369128
35202417,Car/motor,131.9128609
35202417,Transit,34.25405245
35202418,Car/motor,133.1725197
35202419,Car/motor,140.7281926
35202419,Transit,2.913803707
35202431,Car/motor,676.35298
35202431,Transit,240.6296966
35202431,Walk,2.114296388
35202436,Car/motor,153.478242
35202436,Transit,34.23653355
35202439,Car/motor,145.744289
35202439,Transit,22.43915763
35202440,Car/motor,143.037797
35202441,Car/motor,189.3860956
35202441,Transit,25.89626063
35202442,Car/motor,102.5817268
35202442,Transit,11.56775272
35202443,Car/motor,234.230998
35202443,Transit,35.35308679
35202446,Car/motor,100.8491868
35202446,Transit,18.81627214
